date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,longitude,latitude,mktid,cmid,ptid,umid,catid,sn,event
15/11/2018,Rice - Retail,KG,cereals and tubers,650.72,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,52,15,5,1,788_52_15_5,
15/11/2018,Beans - Retail,KG,pulses and nuts,866.665,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,50,15,5,5,797_50_15_5,
15/11/2018,Groundnuts (shelled) - Retail,KG,pulses and nuts,927.6125,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,119,15,5,5,797_119_15_5,
15/11/2018,Maize - Retail,KG,cereals and tubers,150,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/11/2018,Rice - Retail,KG,cereals and tubers,626.475,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,52,15,5,1,817_52_15_5,
15/11/2018,Rice (imported) - Retail,KG,cereals and tubers,14000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/11/2018,Maize (white) - Retail,KG,cereals and tubers,5467,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/11/2018,Sorghum (red) - Retail,KG,cereals and tubers,6600,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/11/2018,Maize - Retail,KG,cereals and tubers,139.7225,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/11/2018,Rice - Retail,KG,cereals and tubers,591.6675,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,52,15,5,1,2193_52_15_5,
15/12/2018,Beans - Retail,KG,pulses and nuts,1050,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,50,15,5,5,763_50_15_5,
15/12/2018,Maize - Retail,KG,cereals and tubers,180,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/12/2018,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,52,15,5,1,763_52_15_5,
15/12/2018,Beans - Retail,KG,pulses and nuts,792.9967,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,50,15,5,5,784_50_15_5,
15/12/2018,Maize - Retail,KG,cereals and tubers,153.5,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/12/2018,Rice - Retail,KG,cereals and tubers,700.3333,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,52,15,5,1,784_52_15_5,
15/12/2018,Groundnuts (shelled) - Retail,KG,pulses and nuts,598.5667,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,119,15,5,5,784_119_15_5,
15/12/2018,Beans - Retail,KG,pulses and nuts,763.225,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,50,15,5,5,787_50_15_5,
15/12/2018,Maize - Retail,KG,cereals and tubers,170.835,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/12/2018,Rice - Retail,KG,cereals and tubers,694.47,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,52,15,5,1,787_52_15_5,
15/12/2018,Groundnuts (shelled) - Retail,KG,pulses and nuts,875.075,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,119,15,5,5,787_119_15_5,
15/12/2018,Beans - Retail,KG,pulses and nuts,900,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,50,15,5,5,797_50_15_5,
15/12/2018,Maize - Retail,KG,cereals and tubers,160,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/12/2018,Rice - Retail,KG,cereals and tubers,600,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,52,15,5,1,817_52_15_5,
15/12/2018,Rice (imported) - Retail,KG,cereals and tubers,14250,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/12/2018,Maize (white) - Retail,KG,cereals and tubers,5983,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/12/2018,Sorghum (red) - Retail,KG,cereals and tubers,7300,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/12/2018,Maize - Retail,KG,cereals and tubers,165,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/12/2018,Rice - Retail,KG,cereals and tubers,600,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,52,15,5,1,2193_52_15_5,
15/01/2019,Beans - Retail,KG,pulses and nuts,1050,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,50,15,5,5,763_50_15_5,
15/01/2019,Maize - Retail,KG,cereals and tubers,182.5,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/01/2019,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,52,15,5,1,763_52_15_5,
15/01/2019,Beans - Retail,KG,pulses and nuts,998.328,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,50,15,5,5,784_50_15_5,
15/01/2019,Maize - Retail,KG,cereals and tubers,191.564,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/01/2019,Rice - Retail,KG,cereals and tubers,737.756,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,52,15,5,1,784_52_15_5,
15/01/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,796.522,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,119,15,5,5,784_119_15_5,
15/01/2019,Beans - Retail,KG,pulses and nuts,758.015,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,50,15,5,5,787_50_15_5,
15/01/2019,Maize - Retail,KG,cereals and tubers,176.3925,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/01/2019,Rice - Retail,KG,cereals and tubers,708.0025,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,52,15,5,1,787_52_15_5,
15/01/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,807.3025,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,119,15,5,5,787_119_15_5,
15/01/2019,Beans - Retail,KG,pulses and nuts,795.53,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,50,15,5,5,788_50_15_5,
15/01/2019,Maize - Retail,KG,cereals and tubers,174.7633,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/01/2019,Rice - Retail,KG,cereals and tubers,675.2933,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,52,15,5,1,788_52_15_5,
15/01/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,802.13,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,119,15,5,5,788_119_15_5,
15/01/2019,Beans - Retail,KG,pulses and nuts,863.75,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,50,15,5,5,797_50_15_5,
15/01/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,905.5,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,119,15,5,5,797_119_15_5,
15/01/2019,Beans - Retail,KG,pulses and nuts,580,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,50,15,5,5,817_50_15_5,
15/01/2019,Maize - Retail,KG,cereals and tubers,172.5,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/01/2019,Rice - Retail,KG,cereals and tubers,667.6375,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,52,15,5,1,817_52_15_5,
15/01/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,762.5,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,119,15,5,5,817_119_15_5,
15/01/2019,Maize - Retail,KG,cereals and tubers,172.5,MWK,Malawi,Southern Region,1890,Chilinga,35.2140319,-15.0381178,2120,51,15,5,1,2120_51_15_5,
15/01/2019,Rice - Retail,KG,cereals and tubers,537.5,MWK,Malawi,Southern Region,1890,Chilinga,35.2140319,-15.0381178,2120,52,15,5,1,2120_52_15_5,
15/01/2019,Rice (imported) - Retail,KG,cereals and tubers,14250,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/01/2019,Maize (white) - Retail,KG,cereals and tubers,6333,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/01/2019,Sorghum (red) - Retail,KG,cereals and tubers,7525,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/01/2019,Maize - Retail,KG,cereals and tubers,180.555,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/01/2019,Rice - Retail,KG,cereals and tubers,633.3325,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,52,15,5,1,2193_52_15_5,
15/02/2019,Beans - Retail,KG,pulses and nuts,941.45,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,50,15,5,5,763_50_15_5,
15/02/2019,Maize - Retail,KG,cereals and tubers,199.63,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/02/2019,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,52,15,5,1,763_52_15_5,
15/02/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,517.2,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,119,15,5,5,763_119_15_5,
15/02/2019,Maize - Retail,KG,cereals and tubers,164.84,MWK,Malawi,Southern Region,1890,Bangula,35.12004,-16.57306,764,51,15,5,1,764_51_15_5,
15/02/2019,Rice - Retail,KG,cereals and tubers,688.52,MWK,Malawi,Southern Region,1890,Bangula,35.12004,-16.57306,764,52,15,5,1,764_52_15_5,
15/02/2019,Beans - Retail,KG,pulses and nuts,998.6,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,50,15,5,5,784_50_15_5,
15/02/2019,Maize - Retail,KG,cereals and tubers,199.77,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/02/2019,Rice - Retail,KG,cereals and tubers,773.31,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,52,15,5,1,784_52_15_5,
15/02/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,797.83,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,119,15,5,5,784_119_15_5,
15/02/2019,Beans - Retail,KG,pulses and nuts,781.66,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,50,15,5,5,787_50_15_5,
15/02/2019,Maize - Retail,KG,cereals and tubers,187.21,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/02/2019,Rice - Retail,KG,cereals and tubers,760.12,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,52,15,5,1,787_52_15_5,
15/02/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,834.94,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,119,15,5,5,787_119_15_5,
15/02/2019,Beans - Retail,KG,pulses and nuts,795.67,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,50,15,5,5,788_50_15_5,
15/02/2019,Maize - Retail,KG,cereals and tubers,187.1,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/02/2019,Rice - Retail,KG,cereals and tubers,675.58,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,52,15,5,1,788_52_15_5,
15/02/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,802.31,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,119,15,5,5,788_119_15_5,
15/02/2019,Beans - Retail,KG,pulses and nuts,833.81,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,50,15,5,5,797_50_15_5,
15/02/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,875,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,119,15,5,5,797_119_15_5,
15/02/2019,Maize - Retail,KG,cereals and tubers,197.5,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/02/2019,Rice - Retail,KG,cereals and tubers,670,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,52,15,5,1,817_52_15_5,
15/02/2019,Rice (imported) - Retail,KG,cereals and tubers,14000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/02/2019,Maize (white) - Retail,KG,cereals and tubers,6333,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/02/2019,Sorghum (red) - Retail,KG,cereals and tubers,6750,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/02/2019,Beans - Retail,KG,pulses and nuts,967.74,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,50,15,5,5,2193_50_15_5,
15/02/2019,Maize - Retail,KG,cereals and tubers,196.67,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/02/2019,Rice - Retail,KG,cereals and tubers,633.34,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,52,15,5,1,2193_52_15_5,
15/02/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,915.25,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,119,15,5,5,2193_119_15_5,
15/03/2019,Beans - Retail,KG,pulses and nuts,930.915,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,50,15,5,5,763_50_15_5,
15/03/2019,Maize - Retail,KG,cereals and tubers,184.755,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/03/2019,Rice - Retail,KG,cereals and tubers,728.9325,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,52,15,5,1,763_52_15_5,
15/03/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,728.9325,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,119,15,5,5,763_119_15_5,
15/03/2019,Beans - Retail,KG,pulses and nuts,799.59,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,50,15,5,5,784_50_15_5,
15/03/2019,Maize - Retail,KG,cereals and tubers,229.5167,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/03/2019,Rice - Retail,KG,cereals and tubers,731.93,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,52,15,5,1,784_52_15_5,
15/03/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,731.93,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,119,15,5,5,784_119_15_5,
15/03/2019,Beans - Retail,KG,pulses and nuts,801.1125,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,50,15,5,5,787_50_15_5,
15/03/2019,Maize - Retail,KG,cereals and tubers,202.2925,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/03/2019,Rice - Retail,KG,cereals and tubers,810.6525,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,52,15,5,1,787_52_15_5,
15/03/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,810.6525,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,119,15,5,5,787_119_15_5,
15/03/2019,Beans - Retail,KG,pulses and nuts,823.875,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,50,15,5,5,797_50_15_5,
15/03/2019,Maize - Retail,KG,cereals and tubers,185,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/03/2019,Rice - Retail,KG,cereals and tubers,666.25,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,52,15,5,1,817_52_15_5,
15/03/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,666.25,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,119,15,5,5,817_119_15_5,
15/03/2019,Rice (imported) - Retail,KG,cereals and tubers,14000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/03/2019,Maize (white) - Retail,KG,cereals and tubers,7300,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/03/2019,Sorghum (red) - Retail,KG,cereals and tubers,7475,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/03/2019,Maize - Retail,KG,cereals and tubers,212.195,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,51,15,5,1,2193_51_15_5,
15/03/2019,Rice - Retail,KG,cereals and tubers,648.92,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,52,15,5,1,2193_52_15_5,
15/03/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,648.92,MWK,Malawi,Southern Region,1890,Nsanje,35.2219296,-16.9196735,2193,119,15,5,5,2193_119_15_5,
15/04/2019,Beans - Retail,KG,pulses and nuts,807.4,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,50,15,5,5,763_50_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,164.95,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,51,15,5,1,763_51_15_5,
15/04/2019,Rice - Retail,KG,cereals and tubers,744.3975,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,52,15,5,1,763_52_15_5,
15/04/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,474.0475,MWK,Malawi,Southern Region,1890,Balaka,34.864021,-14.9216,763,119,15,5,5,763_119_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,130,MWK,Malawi,Southern Region,1890,Bangula,35.12004,-16.57306,764,51,15,5,1,764_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,170,MWK,Malawi,Southern Region,1890,Bvumbwe,35.072479,-15.92559,767,51,15,5,1,767_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,160,MWK,Malawi,Southern Region,1890,Jali,35.469002,-15.49255,778,51,15,5,1,778_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,170,MWK,Malawi,Southern Region,1890,Liwonde,,,782,51,15,5,1,782_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,153.75,MWK,Malawi,Southern Region,1890,Luchenza,35.3082,-16.0101,783,51,15,5,1,783_51_15_5,
15/04/2019,Beans - Retail,KG,pulses and nuts,761.695,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,50,15,5,5,784_50_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,152.095,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,51,15,5,1,784_51_15_5,
15/04/2019,Rice - Retail,KG,cereals and tubers,698.43,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,52,15,5,1,784_52_15_5,
15/04/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,798.6625,MWK,Malawi,Southern Region,1890,Lunzu,35.0195,-15.6527,784,119,15,5,5,784_119_15_5,
15/04/2019,Beans - Retail,KG,pulses and nuts,811.185,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,50,15,5,5,787_50_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,155.4875,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,51,15,5,1,787_51_15_5,
15/04/2019,Rice - Retail,KG,cereals and tubers,734.255,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,52,15,5,1,787_52_15_5,
15/04/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,868.22,MWK,Malawi,Southern Region,1890,Mangochi,35.2533,-14.4862,787,119,15,5,5,787_119_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,125.115,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,51,15,5,1,788_51_15_5,
15/04/2019,Rice - Retail,KG,cereals and tubers,602.76,MWK,Malawi,Southern Region,1890,Mayaka,35.3333,-15.3833,788,52,15,5,1,788_52_15_5,
15/04/2019,Beans - Retail,KG,pulses and nuts,823.875,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,50,15,5,5,797_50_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,147.5,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,51,15,5,1,797_51_15_5,
15/04/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,730.15,MWK,Malawi,Southern Region,1890,Muloza,35.7338,-16.0779,797,119,15,5,5,797_119_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,165,MWK,Malawi,Southern Region,1890,Mwanza,34.5141,-15.5998,799,51,15,5,1,799_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,162.5,MWK,Malawi,Southern Region,1890,Nchalo,34.8707,-16.2716,804,51,15,5,1,804_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,127.5,MWK,Malawi,Southern Region,1890,Neno,34.575,-15.6851,805,51,15,5,1,805_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,160,MWK,Malawi,Southern Region,1890,Ngabu,34.8693,-16.4405,806,51,15,5,1,806_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,140,MWK,Malawi,Southern Region,1890,Sorgin,35.2533,-16.9206,811,51,15,5,1,811_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,165,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,51,15,5,1,817_51_15_5,
15/04/2019,Rice - Retail,KG,cereals and tubers,550,MWK,Malawi,Southern Region,1890,Phalombe,35.6588,-15.7633,817,52,15,5,1,817_52_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,137.5,MWK,Malawi,Southern Region,1890,Thondwe,35.4458,-15.5,823,51,15,5,1,823_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,156.6667,MWK,Malawi,Southern Region,1890,Migowi,35.6836,-15.7205,830,51,15,5,1,830_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,171.6667,MWK,Malawi,Southern Region,1890,Makanjila,35.0443,-13.7057,1920,51,15,5,1,1920_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,166.6667,MWK,Malawi,Southern Region,1890,Mangochi turn off,35.2637511,-14.4831877,1921,51,15,5,1,1921_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,127.5,MWK,Malawi,Southern Region,1890,Chikweo,35.39,-14.46,2119,51,15,5,1,2119_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,147.5,MWK,Malawi,Southern Region,1890,Chilinga,35.2140319,-15.0381178,2120,51,15,5,1,2120_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,142.5,MWK,Malawi,Southern Region,1890,Chinakanaka,35.3944864,-15.9868157,2121,51,15,5,1,2121_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,155,MWK,Malawi,Southern Region,1890,Chinamwali,35.3580389,-15.379911,2122,51,15,5,1,2122_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,157.5,MWK,Malawi,Southern Region,1890,Chitakale,35.4990708,-16.0250818,2123,51,15,5,1,2123_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,180,MWK,Malawi,Southern Region,1890,Dyelatu,34.7995058,-16.0437784,2124,51,15,5,1,2124_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,157.5,MWK,Malawi,Southern Region,1890,Limbuli,35.7153146,-16.0727108,2126,51,15,5,1,2126_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,116.6667,MWK,Malawi,Southern Region,1890,Mangamba,35.26,-14.47,2127,51,15,5,1,2127_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,146.6667,MWK,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,51,15,5,1,2128_51_15_5,
15/04/2019,Rice (imported) - Retail,KG,cereals and tubers,16000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,64,15,5,1,2128_64_15_5,
15/04/2019,Maize (white) - Retail,KG,cereals and tubers,7825,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,67,15,5,1,2128_67_15_5,
15/04/2019,Sorghum (red) - Retail,KG,cereals and tubers,8000,SOS,Malawi,Southern Region,1890,Marka,35.222854,-17.1195463,2128,282,15,5,1,2128_282_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,120,MWK,Malawi,Southern Region,1890,Mpita,35.2676535,-15.1718044,2129,51,15,5,1,2129_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,157.5,MWK,Malawi,Southern Region,1890,Mulanje,35.4978001,-16.0280847,2130,51,15,5,1,2130_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,135,MWK,Malawi,Southern Region,1890,Nayuchi,35.8646536,-14.9762328,2131,51,15,5,1,2131_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,145,MWK,Malawi,Southern Region,1890,Nsanama,35.5037355,-14.9654014,2132,51,15,5,1,2132_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,162.5,MWK,Malawi,Southern Region,1890,Nselema,35.546787,-14.721832,2133,51,15,5,1,2133_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,137.5,MWK,Malawi,Southern Region,1890,Songani,35.4483137,-15.299997,2134,51,15,5,1,2134_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,170,MWK,Malawi,Southern Region,1890,Tomali,34.7712241,-16.1498219,2135,51,15,5,1,2135_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,115,MWK,Malawi,Southern Region,1890,Mbonechela,35.2935492,-15.1773021,2191,51,15,5,1,2191_51_15_5,
15/04/2019,Maize - Retail,KG,cereals and tubers,142.5,MWK,Malawi,Southern Region,1890,Nkhate,,,2192,51,15,5,1,2192_51_15_5,
